Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nigeria,NGA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.163,9.076,9.148,9.125,9.085,8.998,8.998,8.99,9.011,8.947,8.924,8.791,8.905,8.882,8.925,8.918,8.901,8.888,8.859,8.845,8.856,9.822,10.836,11.272,11.754,12.236,12.574,12.927,13.289,15.358,14.614,14.396
Nigeria,NGA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.78,,,,,,31.89,,,
Nigeria,NGA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83,,,67.54,,,
Nigeria,NGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.977,64.932,64.82,64.65,64.436,64.19,64.11,63.982,63.826,63.661,63.504,63.544,63.563,63.57,63.572,63.574,63.71,63.806,63.874,63.923,63.958,64.051,61.508,58.901,60.038,61.168,62.29,63.403,64.507,65.602,64.975,65.06,65.539
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.459,56.474,56.512,56.568,56.639,56.721,56.749,56.792,56.844,56.899,56.952,56.938,56.931,56.927,56.926,56.925,56.878,56.844,56.818,56.799,56.785,56.751,54.193,51.614,51.678,51.746,51.816,51.889,51.966,52.046,51.549,51.537,52.088
Nigeria,NGA,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.04,,,49.03,,,
Nigeria,NGA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.539,60.509,60.472,60.393,60.302,60.21,60.184,60.142,60.092,60.034,59.997,60.025,60.08,60.106,60.138,60.16,60.221,60.271,60.312,60.35,60.383,60.422,57.85,55.24,55.876,56.508,57.136,57.761,58.384,59.005,58.437,58.461,
Nigeria,NGA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,,,,45.99,,,,,,,,,,,,,,,,,,,,32.56,,,30.35,,,,,32,,,,,,,,,,,,,36.49,,,,,,,30.79,,26.17,,,,,,24.84,,,
Nigeria,NGA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,,,,22.85,,,,,,,,,,,,,,,,,,,,18.98,,,20.14,,,,,26.2,,,,,,,,,,,,,34.35,,,,,,,29.22,,24.3,,,,,,23.06,,,
Nigeria,NGA,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,20.45685,,,,,,,,,,,
Nigeria,NGA,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1,,,66.1,76.55187,,,,,,,,,,,
Nigeria,NGA,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,73.74391,,,,,,,,,,,
Nigeria,NGA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.71874,36.92733,37.02773,37.14933,37.31163,37.58699,37.88272,38.28069,38.70865,39.41127,40.0347,40.55851,41.48232,42.65388,43.6717,44.68734,45.64104,46.52808,47.41424,48.39493,49.27172,49.5939,49.92189,50.43346,50.83793,51.18371,51.56567,51.92871,52.2858,51.84192,52.13369,
Nigeria,NGA,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06,,,,,,,,,,,,
Nigeria,NGA,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61754,11.60045,11.52598,11.45589,11.38241,11.35137,11.31932,11.2821,11.25176,11.31613,11.40029,11.51595,11.63997,11.79096,11.45603,11.13574,10.8579,10.61628,10.41845,10.26196,10.14651,10.94215,11.80738,12.04352,12.15567,12.14039,12.1368,12.15275,12.19518,12.39887,12.6612,
Nigeria,NGA,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79016,22.70071,22.69772,22.69735,22.6761,22.5481,22.41849,22.28072,22.20862,22.01005,21.76877,21.18334,20.78156,20.27516,19.85571,19.44536,18.99892,18.54834,18.03119,17.47211,16.97044,16.65261,16.22143,15.58425,15.02392,14.60212,14.11652,13.58161,13.02596,13.29673,13.23119,
Nigeria,NGA,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.52,,,,81.88,,,,,,,,,,,
Nigeria,NGA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8982,10.99447,10.93294,10.76989,10.68828,10.69674,10.69105,10.67687,10.56233,10.71479,10.69581,11.16201,11.55916,11.81625,12.13926,12.38869,12.43325,12.74119,13.16586,13.58417,13.98794,13.36644,12.87129,13.36694,13.85968,14.1949,14.62436,14.98979,15.49735,14.32642,14.39419,
Nigeria,NGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.283,58.275,58.19,58.129,58.066,58.069,58.028,57.982,57.926,57.905,57.927,57.985,57.951,57.966,57.956,58.001,58.039,58.067,58.095,58.111,58.133,55.691,53.225,53.671,54.094,54.506,54.951,55.383,55.805,54.812,54.886,55.476
Nigeria,NGA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.173,54.239,54.27,54.349,54.447,54.504,54.549,54.608,54.661,54.744,54.743,54.788,54.757,54.774,54.769,54.731,54.71,54.697,54.694,54.691,54.656,52.274,49.877,49.811,49.733,49.651,49.603,49.551,49.498,48.682,48.624,49.229
Nigeria,NGA,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.17228,81.13854,81.16811,81.16189,81.20672,81.15018,81.10125,81.05573,81.09633,81.12492,80.88619,80.39441,80.15324,79.624,79.2954,78.95293,78.40288,78.06252,77.70679,77.25954,76.87998,77.16157,77.39845,77.02053,76.60052,76.32561,76.01458,75.49203,75.00016,76.94724,76.52042,
Nigeria,NGA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099364,1.082952,1.051457,1.033476,1.010508,1.006079,0.9943208,0.980358,0.9554362,0.9417731,0.9748082,1.054859,1.058373,1.119372,1.130438,1.147577,1.21102,1.232836,1.258342,1.292161,1.291282,1.29293,1.310101,1.299358,1.255093,1.167822,1.110058,1.090591,1.060848,0.9179366,0.9183231,
Nigeria,NGA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,25.3,,,,,,19.47,,,
Nigeria,NGA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78083,58.5808,58.65568,58.6565,58.48975,58.2324,58.03495,57.85631,57.43594,56.48822,55.99421,55.74551,54.46294,52.77091,52.06572,51.40588,50.77732,50.13686,49.59767,48.56585,47.80017,47.38376,46.85549,45.89401,45.44979,45.13605,44.54036,43.9398,43.37531,44.15115,43.49703,
Nigeria,NGA,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.65,,,,,,,,,,,,
Nigeria,NGA,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,,,,,,,92.4,,,,92.7,,,,,,,94,,,,,,,90.8,,90.5,,,89.5,,,90.8,,,,
Nigeria,NGA,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,,,,40.9,
Nigeria,NGA,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,
Nigeria,NGA,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,,,,,,,45,,,,51.9,,,,,,,40.1,,,,,,,35.7,,35.5,,,35.9,,,35.1,,,,
Nigeria,NGA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,1.3,,,,1.3,,,,,,,2.1,,,,,,,2.9,,2.9,,,2.8,,,2.9,,,,
Nigeria,NGA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,23.4,,,,19.8,,,,,,,22.5,,,,,,,22.8,,22.8,,,22.8,,,22.7,,,,
Nigeria,NGA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42394489,12.27529505,12.8907391,29.65391354,29.96025082,37.20777183,48.24729025,51.30002074,60.92472008,52.95230449,60.5759403,64.57943291,68.64042053,73.85206015,78.95575019,70.90158088,59.97725758,56.90350386,50.41536473,50.53100883,52.63506724,,
Nigeria,NGA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16206741,60.74782181,65.04915619,72.81436157,64.54787445,65.97051239,70.45880127,70.93754578,72.75693512,74.47493744,76.87748718,74.72514343,72.84432983,70.92673492,71.85419464,71.89007568,75.18703461,77.38787079,75.94579315,71.49702454,74.67578125,,
Nigeria,NGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58559412,0.8576929,0.53133184,0.92982918,1.202034,1.14133215,0.90186709,0.7786122,0.66059941,0.57001245,0.44847032,0.47937736,0.54436672,0.48927844,0.44593188,0.58907843,0.47496933,0.53266305,0.49754828,0.46980387,0.50597858,,
Nigeria,NGA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96758652,6.71516037,7.30478525,5.7153182,6.2206955,5.44647121,5.40904903,5.90033722,6.06478882,6.21556139,6.25740099,7.85745382,8.41891193,12.44294357,12.27967644,9.91574001,10.3171196,7.59491062,7.16919279,11.74653053,9.58338356,,
Nigeria,NGA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,10,11,12,10,11,16,22,29,30,32,33,35,35,36,44,46,48,48,49,57,59,60,61,61,62,63,63,64,67,69,60,60,60,55,55,55,55,60,60,65,65,
Nigeria,NGA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53,,,,,,24.77,18.87,,16.88,,,18.53,,,15.79,,,,
Nigeria,NGA,Number of people pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Number of people pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,79,78,73,75,76,82,78,84,81,85,86,86,87,84,86,86,87,88,90,,
Nigeria,NGA,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,20.6,,,,,,,,,,11.2,,,,,,,,10.2,,,7.9,7.3,10.8,,6.8,,6.5,,
Nigeria,NGA,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,29.6,29.8,28.6,27.6,27,26.4,25.9,25.1,25.3,25.1,22.5,22.1,22,21.9,21.4,21.4,21.1,20.9,20.7,,,
Nigeria,NGA,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,,,43.8,,,,,,,,,,42.5,,,,,,,,35.8,,,33.6,33,43.6,,36.8,,31.5,,
Nigeria,NGA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.30113183,21.30050319,21.66167444,22.04663711,22.44264433,22.85006965,23.26927858,23.70064584,24.14455283,24.60127561,25.07123103,25.55433685,26.05075831,26.56055695,27.08385391,27.62076539,28.17119796,28.73534958,29.31313945,29.90451468,30.50948612,,
Nigeria,NGA,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.3,2.6,2.5,2.6,2.3,2.7,2.8,2.8,2.9,3,2.9,3,2.9,3.1,2.9,3.2,3.2,3.2,3,,,
Nigeria,NGA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,6.7,,,,,,,,3.2,,,1.8,1.8,1.7,,2.3,,1.5,,
Nigeria,NGA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.47406432,26.09948685,25.72182245,25.34125296,24.95796096,24.57233598,24.18416347,23.79342858,23.40012045,23.00504171,22.60757159,22.21017321,21.81285753,21.41605195,21.01977234,20.62403473,20.22948131,19.83571592,19.44317572,19.05209648,18.66249807,,
Nigeria,NGA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,1127,1112,1084,1088,1073,1071,1081,1099,1101,1123,1070,1087,1109,1135,1113,1129,1127,1135,1122,1047,,
Nigeria,NGA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0001104,32.13890107,32.27642995,32.4126969,32.54770168,32.68097266,32.81282331,32.9429398,33.07116236,33.19749375,,
Nigeria,NGA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,3.6,
Nigeria,NGA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,1.40692E+11,1.49636E+11,1.57128E+11,1.60346E+11,1.8069E+11,1.95424E+11,2.2951E+11,2.98579E+11,3.4716E+11,4.4011E+11,5.22367E+11,8.17944E+11,1.17655E+12,1.69735E+12,2.82793E+12,3.84941E+12,4.16072E+12,4.94885E+12,5.03221E+12,5.43472E+12,7.67278E+12,1.07603E+13,1.29919E+13,1.65633E+13,2.1039E+13,2.53737E+13,3.35886E+13,3.57417E+13,4.29391E+13,5.11001E+13,5.74277E+13,5.91706E+13,7.69182E+13,8.47422E+13,9.51778E+13,1.04921E+14,1.14904E+14,1.31687E+14,1.53769E+14,1.54431E+14,1.78012E+14,
Nigeria,NGA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,1.24492E+13,1.10266E+13,8.55907E+12,9.06154E+12,1.10785E+13,1.00701E+13,9.52568E+12,1.01782E+13,9.42863E+12,1.16174E+13,1.22909E+13,1.43337E+13,1.31828E+13,1.19161E+13,1.24925E+13,1.49396E+13,1.447E+13,1.44279E+13,1.32273E+13,1.34608E+13,2.12282E+13,2.44331E+13,2.69616E+13,2.82912E+13,3.1865E+13,2.83101E+13,3.93585E+13,3.39414E+13,4.01502E+13,4.15091E+13,4.06091E+13,4.0511E+13,4.74932E+13,4.74456E+13,4.75834E+13,4.45151E+13,4.38736E+13,4.69589E+13,4.68628E+13,4.89792E+13,5.75579E+13,
Nigeria,NGA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,19096404323,20642338233,22550039000,27726825553,36730918485,23943075817,23078591871,25299915451,13725600880,19338605591,19707373784,22223936177,13625726241,18228270466,23783631992,29410870429,30324325314,34059536902,31733128091,29751607044,46086019399,62710247334,69594238906,87256387501,1.13838E+11,1.32745E+11,2.1042E+11,2.36139E+11,2.26415E+11,2.78938E+11,3.09192E+11,3.10041E+11,4.16329E+11,4.49082E+11,4.16657E+11,3.51719E+11,3.17618E+11,3.46671E+11,3.80402E+11,3.13856E+11,2.96526E+11,
Nigeria,NGA,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-14.19995344,-24.79930038,3.383599142,19.49081749,-11.6950563,-7.995665336,4.247969947,-9.989476727,20.60634728,3.228902442,14.01381352,-10.55949471,-12.14383247,2.308778041,16.98928274,-5.652731504,-2.80979176,-10.83507446,-0.846183349,55.21724797,12.17099471,7.824891988,-2.438707729,9.756013209,-16.0119785,30.98567201,-18.2324513,18.9924755,-1.014335156,-5.699079083,-2.706333349,17.84294407,-1.996107118,-1.092358263,-8.063983285,-3.424310268,2.626408405,-3.387591829,-3.371158264,22.63582783,
Nigeria,NGA,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,,,,,,,,,,,,,,,,,,,,,,1.07817E+11,95229411789,73430180411,77814715495,95550907139,86616105372,81770971611,87478491544,80824957733,1.00076E+11,1.05989E+11,1.23931E+11,1.13713E+11,1.0251E+11,1.07593E+11,1.29094E+11,1.24908E+11,1.24492E+11,1.13862E+11,1.15875E+11,1.84691E+11,2.12803E+11,2.35717E+11,2.36252E+11,2.6638E+11,2.29841E+11,3.09328E+11,2.59903E+11,3.17816E+11,3.23346E+11,3.13464E+11,3.13481E+11,3.79516E+11,3.81845E+11,3.87395E+11,3.65197E+11,3.61719E+11,3.80604E+11,3.76824E+11,3.73117E+11,4.68719E+11,
Nigeria,NGA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,1.776405724,2.106434616,2.077116614,2.091335722,1.939839163,1.929235512,1.632708798,1.55269831,1.315222341,1.220140672,1.220981836,2.047628602,2.148452483,1.769021019,1.166196047,0.911234589,0.912570547,1.375668403,1.383378314,2.123442198,1.990621474,1.340487984,0.951746573,4.787637352,4.54454697,5.125841682,9.448340036,9.428957363,8.649947944,8.848100208,8.572152255,8.228177843,7.15521853,6.464486129,5.935159057,5.384281786,4.403315163,5.60432946,5.572002127,8.707691042,5.113698635,
Nigeria,NGA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,,,,,,,,,,,,,,,,,,,,,,2474719741,3139666394,3297426380,3468568120,3643611665,3822262304,3994915394,4900553843,5456342716,6035348610,7204522200,18552114900,27009804400,31290293200,36154819100,37233639500,40323834600,66103018500,75841700800,1.49973E+11,1.63918E+11,1.54176E+11,1.29028E+11,8.67714E+11,1.05078E+12,1.55698E+12,3.2763E+12,3.76727E+12,3.75939E+12,4.83215E+12,5.41201E+12,5.95321E+12,5.79644E+12,5.82689E+12,5.64895E+12,5.52295E+12,5.05938E+12,7.23446E+12,8.11502E+12,1.34318E+13,9.00397E+12,
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.695833333,0.849453322,1.096979332,1.103190767,1.233704293,1.401452035,1.101150952,5.80820061,9.15913829,10.31695788,5.279250126,4.392119822,5.390268879,5.478468118,4.344011426,8.124068441,5.791397834,6.02411791,5.326047763,4.322334079,3.29560374,2.77007205,2.267201692,2.219841303,1.556794834,1.436786264,1.311553647,0.769793676,0.884351296,0.579894648,0.833115306,0.773691292,0.564010709,0.933218302,0.781452288,0.483558767,0.406177812,0.435835755,0.548312393,0.85541563,0.543531645,0.780315877,0.954338045,0.570707545,0.490996769,0.397422937,0.348375434,0.370354831,0.489084135,0.505855628,0.539231118,0.57922702,0.502541122,0.469695301,0.414718775,0.417636537,0.43294778,0.430671215,0.506944514,0.459170522,0.627907835,0.970249204,
Nigeria,NGA,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,94000,,,,107000,94000,94000,76000,76000,80000,89100,89100,107000,107000,124000,106500,160500,160500,160500,160000,161000,162000,162000,162000,162000,162000,162000,162000,162000,162000,200000,200000,215000,223000,223000,,,
Nigeria,NGA,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,2.59,,2.45,,2.808778,,2.62809,,2.53,,,,2.6
Nigeria,NGA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,2.17,,1.97,,2.348629,,2.46198,,1.97,,,,2.4
Nigeria,NGA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633725952,0.936761101,1.705120746,2.186278694,2.943488106,3.494645271,46.71724903,219.7927629,181.8762655,73.95803138,73.16368195,,
Nigeria,NGA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.045726148,0.0455133,0.0455133,0.0455133,0.0455133,,0.0455133,0.0455133,0.0455133,0.0455133,,0.0455133,0.0455133,0.0455133,0.0455133,,,,,,,0.217305167,0.195895837,0.230052113,0.236741816,0.244038269,0.251304759,0.25834755,0.260681988,0.269559031,0.303725523,0.301136219,0.320350817,0.333043498,0.349638311,0.374417181,0.372019827,0.355191849,0.375882268,0.395433198,0.450439612,0.475868614,0.541737619,0.667469447,0.751347384,0.870703761,1.169524534,1.065224285,0.858120157,0.946385789,0.652512195,0.43478165,0.24587018,0.206344074,0.102180291,0.101717005,0.081897235,0.072013926,0.070816414,0.052706165,0.051376342,0.049852081,
Nigeria,NGA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588478,512610,,,,72500,87000,1162000,1456000,1583460,1696000,1867409,1544183,1272000,1408000,1560000,1627142,1548622,1566109,
Nigeria,NGA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,54,,,44,39,57.214,76.926,,,,,,,,,,,,,,,,,
Nigeria,NGA,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,
Nigeria,NGA,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,30,30,40,40,40,40,60,80,56.6,56.6,80,,,
Nigeria,NGA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44444444,50,47.77777778,60,67.77777778,66.66666667,68.88888889,73.33333333,74.44444444,72.22222222,72.22222222,71.1111,67.77776667,63.33333333,63.33333333,56.66666667,53.33333333,,
Nigeria,NGA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.833333333,3,3.166666667,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.333333333,3.166666667,3,3,3,3,
Nigeria,NGA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,
Nigeria,NGA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4.5,4.5,4.5,3.5,3,3,3,3,3,3,
